C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2026/03/13,04:05:02,0000000507611794,,0000000507611788
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH
D,DREGION,,2,"2026/03/12 11:50:00",1,NSW1,0,0.07705,0,0.07705,0,0,5940.02,-12,7070.49,1309.98,-179.5,0,,,25.27,,,,,,,,29,,,,,,,,29,,,,,,,,37,,,,,,,,37,,,,,,,,37,,,,,,8.56557,16748.7719,1358,7255.24449,7261.26,,30,,,,46,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.04,0.04,0,0.04,0.04,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.99,1.99,0,0,0,0,0,0,0,27,24
D,DREGION,,2,"2026/03/12 11:50:00",1,QLD1,0,0.07,0,0.07,0,0,5102.27,8,6880.17,1187.68,590.22,0,,,184,,,,,,,,189,,,,,,,,66.65,,,,,,,,158.74,,,,,,,,164.83,,,,,,,,62.38,,,,,,46.35463,11950.97561,2211,6332.30876,6298.54,,43,,,,60,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.04,0.04,0,0.04,0.04,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.99,1.99,0,0,0,0,0,0,0,1.38,0
D,DREGION,,2,"2026/03/12 11:50:00",1,SA1,0,-28.39932,0,-28.39932,0,0,551.25,-25,330.67,212,-432.58,0,,,58,,,,,,,,80.09,,,,,,,,66,,,,,,,,70,,,,,,,,74,,,,,,,,59,,,,,,-15.02357,2975.64742,824,793.49684,766.26,,22,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.04,0.04,0,0.04,0.04,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.99,1.99,0,0,0,0,0,0,0,8,29
D,DREGION,,2,"2026/03/12 11:50:00",1,TAS1,0,32.38142,0,32.38142,0,0,751.23,-2,659.78,0,-91.45,0,,,0,,,,,,,,63.25,,,,,,,,63.25,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,0.32469,1654.153,0,752.9071,751.23,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,4.76,4.76,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.39,0.39,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 11:50:00",1,VIC1,0,-19.99,0,-19.99,0,0,4176.77,-14,5145.77,819.2,149.8,0,,,14,,,,,,,,26,,,,,,,,14,,,,,,,,75,,,,,,,,146,,,,,,,,115,,,,,,-5.64782,12185.38391,1413,4937.97693,5009.6,,65,,,,72.55,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.04,0.04,0,0.04,0.04,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.99,1.99,0,0,0,0,0,0,0,4,2
D,DREGION,,2,"2026/03/12 08:35:00",1,NSW1,0,23.31061,0,23.31061,0,0,7084.73,-46,6895.58,125,-314.15,0,,,64,,,,,,,,69,,,,,,,,69,,,,,,,,90,,,,,,,,80,,,,,,,,74,,,,,,5.6148,16386.02235,999,7156.74885,7223.07,,0,,,,0,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.01,0.01,0,62,13.06
D,DREGION,,2,"2026/03/12 08:35:00",1,QLD1,0,21.37,0,21.37,0,0,5456.95,-26,6898.91,842.8,599.16,0,,,130.23,,,,,,,,167,,,,,,,,114.19,,,,,,,,107,,,,,,,,135.9,,,,,,,,127,,,,,,0,11490.69732,2301,6390.11892,6307.08,,171,,,,214,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/12 08:35:00",1,SA1,0,-4.26,0,-4.26,0,0,1260.93,-23,921.67,35,-374.26,0,,,58,,,,,,,,87,,,,,,,,66,,,,,,,,64,,,,,,,,86,,,,,,,,83.35,,,,,,-5.95238,2606.15336,824,1307.78839,1300.2,,11,,,,1,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.01,0.01,0,23.31,0
D,DREGION,,2,"2026/03/12 08:35:00",1,TAS1,0,59.79761,0,59.79761,0,0,860.57,-7,822.01,0,-38.57,0,,,0,,,,,,,,99.58,,,,,,,,99.58,,,,,,,,32.9,,,,,,,,132.89,,,,,,,,144,,,,,,0,1657.28022,0,867.57385,860.57,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3.76,3.76,0,0.38,0.38,0,0.38,0.38,0,0,0,0,0.39,0.39,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 08:35:00",1,VIC1,0,-4.36,0,-4.36,0,0,4812.65,-38,5041.05,46,182.39,0,,,20,,,,,,,,65.74,,,,,,,,6,,,,,,,,159.39,,,,,,,,275,,,,,,,,159,,,,,,0,10271.23323,1094,4903.87922,4888.29,,28,,,,35,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.01,0.01,0,2,4
D,DREGION,,2,"2026/03/12 09:30:00",1,NSW1,0,0.75,0,0.75,0,0,6524.06,-38,7333.97,823.76,-13.85,0,,,69,,,,,,,,69,,,,,,,,64.57,,,,,,,,138,,,,,,,,132,,,,,,,,124,,,,,,0,16859.05734,1270,7346.84737,7353.2,,24,,,,44,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,3.73,3.73,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,62,27
D,DREGION,,2,"2026/03/12 09:30:00",1,QLD1,0,0.70044,0,0.70044,0,0,5116.13,-21,7040.27,1499.51,424.62,0,,,87.95,,,,,,,,100.15,,,,,,,,10,,,,,,,,119,,,,,,,,204.14,,,,,,,,178.57,,,,,,33.47834,11982.4718,2301,6572.47432,6619.72,,70,,,,203,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,3.73,3.73,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,12,0
D,DREGION,,2,"2026/03/12 09:30:00",1,SA1,0,-8.5,0,-8.5,0,0,1105.19,-21,561.87,110,-653.32,0,,,61,,,,,,,,66,,,,,,,,21,,,,,,,,81,,,,,,,,87,,,,,,,,87,,,,,,0,2557.89754,824,1189.20303,1222.75,,30,,,,0,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,3.73,3.73,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,21,16
D,DREGION,,2,"2026/03/12 09:30:00",1,TAS1,0,-15,0,-15,0,0,832.66,-4,832.66,0,0,0,,,49.78,,,,,,,,149.77,,,,,,,,149.77,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,1.52179,1658.74977,0,835.13849,832.66,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,3.76,3.76,0,3,3,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 09:30:00",1,VIC1,0,-6.5,0,-6.5,0,0,4406.58,-48,4725.84,18,301.26,0,,,15,,,,,,,,8,,,,,,,,5,,,,,,,,170.95,,,,,,,,256,,,,,,,,147,,,,,,0,10987.68568,1074,4507.39734,4466.28,,36,,,,23,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,3.73,3.73,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,21.58,2
D,DREGION,,2,"2026/03/12 07:40:00",1,NSW1,0,37.88968,0,37.88968,0,0,7715.14,-32,7234.74,21,-501.4,0,,,71,,,,,,,,71,,,,,,,,66,,,,,,,,134,,,,,,,,124,,,,,,,,112,,,,,,-0.19481,15839.58655,802,7768.85089,7745.28,,0,,,,20,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.96,4.96,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,62,0
D,DREGION,,2,"2026/03/12 07:40:00",1,QLD1,0,35.2157,0,35.2157,0,0,5965.7,-32,6824.9,328,531.19,0,,,73.11,,,,,,,,114,,,,,,,,112,,,,,,,,111,,,,,,,,126,,,,,,,,117.69,,,,,,-42.06193,11371.1008,2058,6358.8293,6298.14,,165,,,,68,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.96,4.96,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 07:40:00",1,SA1,0,-0.1017,0,-0.1017,0,0,1428.48,-18,1149.75,12,-290.72,0,,,23,,,,,,,,68,,,,,,,,18,,,,,,,,14.56,,,,,,,,17,,,,,,,,16,,,,,,2.52591,2706.75357,826,1468.80212,1444.76,,10,,,,1,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.96,4.96,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,8,0
D,DREGION,,2,"2026/03/12 07:40:00",1,TAS1,0,74.17853,0,74.17853,0,0,954.78,-7,851.85,0,-102.93,0,,,0,,,,,,,,46.48,,,,,,,,46.48,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,5.8417,1661.94892,0,955.93573,954.78,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.94,0.94,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 07:40:00",1,VIC1,0,-0.1,0,-0.1,0,0,5030.62,-52,5453.17,6,416.55,0,,,83,,,,,,,,112.3,,,,,,,,73,,,,,,,,20,,,,,,,,111.24,,,,,,,,120,,,,,,-12.46065,9479.41833,794,5145.16015,5071.45,,23,,,,81,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.96,4.96,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,47.96,0.37
D,DREGION,,2,"2026/03/12 10:50:00",1,NSW1,0,0.75,0,0.75,0,0,6184.09,-30,7119.13,1120.64,-185.6,0,,,5,,,,,,,,5,,,,,,,,5,,,,,,,,42,,,,,,,,42,,,,,,,,32,,,,,,20.51479,16738.42345,1364,7422.98385,7322.48,,44,,,,56,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,27,0
D,DREGION,,2,"2026/03/12 10:50:00",1,QLD1,0,2E-05,0,2E-05,0,0,4855.92,-2,6820.44,1358.61,605.91,0,,,159.78,,,,,,,,154,,,,,,,,86.51,,,,,,,,119,,,,,,,,134,,,,,,,,134,,,,,,21.42857,11724.6054,2298,6180.21918,6224.48,,75,,,,60,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,12,0
D,DREGION,,2,"2026/03/12 10:50:00",1,SA1,0,-8.5,0,-8.5,0,0,1090.46,-15,491.31,0,-599.15,0,,,81,,,,,,,,68,,,,,,,,21,,,,,,,,70,,,,,,,,57,,,,,,,,48.23,,,,,,5.12978,2753.63074,824,1106.27401,1097,,11,,,,1,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,21,29
D,DREGION,,2,"2026/03/12 10:50:00",1,TAS1,0,49.63691,0,49.63691,0,0,796.41,-4,752.7,0,-43.71,0,,,13.53,,,,,,,,113.52,,,,,,,,113.52,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,3.65958,1654.23276,0,796.74792,796.41,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,4.76,4.76,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 10:50:00",1,VIC1,0,-7.75082,0,-7.75082,0,0,4299.4,-24,4869.5,276,294.1,0,,,10,,,,,,,,43.49,,,,,,,,9,,,,,,,,117.2,,,,,,,,237.21,,,,,,,,107,,,,,,-29.75764,11930.89291,1076,4677.25683,4612.72,,39,,,,109.29,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.59,2.59,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,13.01,2
D,DREGION,,2,"2026/03/12 16:00:00",1,NSW1,0,76.0848,0,76.0848,0,0,8077.45,88,8427.09,70,279.64,0,,,69,,,,,,,,69,,,,,,,,69,,,,,,,,99,,,,,,,,95,,,,,,,,89,,,,,,43.11007,17402.38188,220,8014.39923,8138.12,,27,,,,30.01,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,9.24,9.24,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,62,0
D,DREGION,,2,"2026/03/12 16:00:00",1,QLD1,0,77.95,0,77.95,0,0,8034.16,73,8149.15,6,109,0,,,141.15,,,,,,,,167,,,,,,,,116.02,,,,,,,,120,,,,,,,,148.79,,,,,,,,135,,,,,,11.24056,12677.42254,549,7955.39489,8038.72,,36,,,,136,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,9.24,9.24,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,78,0
D,DREGION,,2,"2026/03/12 16:00:00",1,SA1,0,-15.46,0,-15.46,0,0,943.83,21,442.05,53.61,-555.4,0,,,33,,,,,,,,64,,,,,,,,64,,,,,,,,82,,,,,,,,92,,,,,,,,80.05,,,,,,-4.98836,3383.0413,557,945.82069,1001.96,,90,,,,26,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,9.24,9.24,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,21,6.2
D,DREGION,,2,"2026/03/12 16:00:00",1,TAS1,0,68.4917,0,68.4917,0,0,875.9,8,839.83,0,-36.06,0,,,0.04,,,,,,,,100.03,,,,,,,,100.03,,,,,,,,30.92,,,,,,,,130.92,,,,,,,,144,,,,,,9.43997,1735.83408,0,858.45691,875.9,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,4.76,4.76,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.94,0.94,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 16:00:00",1,VIC1,0,-6.5,0,-6.5,0,0,4648.72,75,4869.16,5,215.44,0,,,40,,,,,,,,93.86,,,,,,,,3,,,,,,,,138.08,,,,,,,,224,,,,,,,,115,,,,,,-26.76869,12645.73965,764,4620.37687,4672.58,,57,,,,27.99,,,,,,,,,,,,,,,,,,,0.03,0.03,0,0.04,0.04,0,0.03,0.03,0,9.24,9.24,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.5,3.5,0,0,0,0,0.01,0.01,0,18.57,3
D,DREGION,,2,"2026/03/13 00:15:00",1,NSW1,0,100.01,0,100.01,0,0,7249.41,-24,6454.63,0,-794.78,0,,,92,,,,,,,,72,,,,,,,,72,,,,,,,,108,,,,,,,,98,,,,,,,,96,,,,,,-2.11988,12986.12463,812,7335.68547,7299.67,,24,,,,76,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.03,0.03,0,70,27
D,DREGION,,2,"2026/03/13 00:15:00",1,QLD1,0,106.03977,0,106.03977,0,0,6531.29,-31,6320.25,0,-211.04,0,,,105.11,,,,,,,,120,,,,,,,,120,,,,,,,,110,,,,,,,,136.06,,,,,,,,188.06,,,,,,-11.74893,9925.44601,1821,6583.71019,6533.92,,91,,,,0,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.03,0.03,0,106.68,0
D,DREGION,,2,"2026/03/13 00:15:00",1,SA1,0,6.17562,0,6.17562,0,0,1429.94,4,2025.48,10,585.54,0,,,64,,,,,,,,71,,,,,,,,64.68,,,,,,,,64.63,,,,,,,,106,,,,,,,,94,,,,,,20.2147,3725.94248,824,1426.17485,1449.25,,11,,,,1,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.03,0.03,0,47,32
D,DREGION,,2,"2026/03/13 00:15:00",1,TAS1,0,81.43336,0,81.43336,0,0,829.11,-1,728.14,0,-100.97,0,,,0,,,,,,,,51.92,,,,,,,,51.92,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-10.78448,2012.13998,0,840.8985,829.11,,50,,,,50,,,,,,,,,,,,,,,,,,,0.36,0.36,0,0.36,0.36,0,0.03,0.03,0,4.76,4.76,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.94,1.94,0,0,0,0,0.03,0.03,0,0,0
D,DREGION,,2,"2026/03/13 00:15:00",1,VIC1,0,7.05,0,7.05,0,0,4379.89,-27,5107.6,0,727.71,0,,,36,,,,,,,,123.63,,,,,,,,32,,,,,,,,191,,,,,,,,250,,,,,,,,212,,,,,,-4.67043,9963.45151,978,4576.72602,4524.13,,34,,,,93,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.03,0.03,0,127,0
D,DREGION,,2,"2026/03/12 15:25:00",1,NSW1,0,50.12405,0,50.12405,0,0,7317.56,79,7949.21,69,562.65,0,,,42,,,,,,,,42,,,,,,,,42,,,,,,,,148,,,,,,,,128,,,,,,,,114.87,,,,,,50,17483.29418,246,7196.71937,7381.73,,53,,,,40,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,3.5,3.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0,0,0,0,0,0,27,35
D,DREGION,,2,"2026/03/12 15:25:00",1,QLD1,0,52.75,0,52.75,0,0,7407.46,61,7339.16,7,-75.29,0,,,174.87,,,,,,,,130,,,,,,,,82.7,,,,,,,,124,,,,,,,,139,,,,,,,,139,,,,,,38.94014,11804.15194,756,7557.00473,7415.41,,50,,,,123,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,3.5,3.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0,0,0,0,0,0,2.01,0
D,DREGION,,2,"2026/03/12 15:25:00",1,SA1,0,-20,0,-20,0,0,798.19,24,386.64,89,-500.55,0,,,48,,,,,,,,74,,,,,,,,53,,,,,,,,84,,,,,,,,84,,,,,,,,63,,,,,,0,3276.01928,661,866.32557,890.82,,37,,,,1,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,3.5,3.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0,0,0,0,0,0,22,16
D,DREGION,,2,"2026/03/12 15:25:00",1,TAS1,0,56.47102,0,56.47102,0,0,820.66,5,740.41,0,-80.25,0,,,0,,,,,,,,70.02,,,,,,,,70.02,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-0.32737,1702.51314,0,815.99121,820.66,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,3.76,3.76,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.94,0.94,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/12 15:25:00",1,VIC1,0,-14.1,0,-14.1,0,0,4155.1,44,4355.87,94,106.77,0,,,16,,,,,,,,75.14,,,,,,,,1,,,,,,,,106.26,,,,,,,,201.31,,,,,,,,93,,,,,,-27.25706,12481.78268,805,4245.94552,4262.68,,20,,,,25.75,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,3.5,3.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0,0,0,0,0,0,3,1
D,DREGION,,2,"2026/03/12 23:15:00",1,NSW1,0,75.24,0,75.24,0,0,7523.31,-32,6592.94,17,-947.38,0,,,94,,,,,,,,74,,,,,,,,74,,,,,,,,96,,,,,,,,92,,,,,,,,90,,,,,,-4.82335,13037.06101,877,7626.76332,7588.75,,0,,,,62.6,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,67,28
D,DREGION,,2,"2026/03/12 23:15:00",1,QLD1,0,78.34004,0,78.34004,0,0,6844.35,-26,6792.2,17,-69.15,0,,,110,,,,,,,,120,,,,,,,,90.2,,,,,,,,110,,,,,,,,201.82,,,,,,,,182.82,,,,,,-8.97282,10165.1431,1821,6891.6957,6862.01,,146,,,,4,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,122.74,0
D,DREGION,,2,"2026/03/12 23:15:00",1,SA1,0,18.89399,0,18.89399,0,0,1364.11,-5,2006.37,1,641.27,0,,,29.54,,,,,,,,69,,,,,,,,69,,,,,,,,40.52,,,,,,,,68,,,,,,,,68,,,,,,9.98077,3734.23973,824,1371.80925,1376.37,,1,,,,50,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,36,32
D,DREGION,,2,"2026/03/12 23:15:00",1,TAS1,0,95.01426,0,95.01426,0,0,857.25,-3,775.86,0,-81.4,0,,,0,,,,,,,,72.16,,,,,,,,72.16,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,0.62779,2014.37466,0,859.62366,857.25,,50,,,,50,,,,,,,,,,,,,,,,,,,0.36,0.36,0,0.36,0.36,0,0,0,0,4.76,4.76,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.45574,1.45574,0,0,0,0,0.03,0.03,0,0,0
