C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2026/03/16,04:05:03,0000000508079305,,0000000508079299
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH
D,DREGION,,2,"2026/03/16 01:55:00",1,SA1,0,63.70973,0,63.70973,0,0,1450.04,-7,1045.63,0,-404.41,0,,,47,,,,,,,,53,,,,,,,,50,,,,,,,,66,,,,,,,,66,,,,,,,,71,,,,,,-8.33333,2797.52964,499,1543.37217,1453.06,,32,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.5,5.5,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,20,3
D,DREGION,,2,"2026/03/16 01:55:00",1,TAS1,0,96.19,0,96.19,0,0,822.56,0,822.56,0,0,0,,,0,,,,,,,,93.91,,,,,,,,93.91,,,,,,,,5.75,,,,,,,,105.75,,,,,,,,105.75,,,,,,0.89769,1740.2,0,821.66296,822.56,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,3.83482,3.83482,0,0.38,0.38,0,0.38,0.38,0,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/16 01:55:00",1,VIC1,0,58.28431,0,58.28431,0,0,4238.58,-9,5692.83,2,1452.25,0,,,136.26,,,,,,,,183.87,,,,,,,,122.74,,,,,,,,163.87,,,,,,,,218,,,,,,,,197.48,,,,,,9.83649,9376.82714,814,4325.93299,4320.57,,102,,,,67,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.5,5.5,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,159,3
D,DREGION,,2,"2026/03/15 04:35:00",1,NSW1,0,40.54,0,40.54,0,0,6029.12,14,4776.63,3.3,-1255.79,0,,,89,,,,,,,,74,,,,,,,,74,,,,,,,,73,,,,,,,,68.9,,,,,,,,92.9,,,,,,-2.44845,12587.56754,887,6084.00513,6082.43,,34,,,,94,,,,,,,,,,,,,,,,,,,0.09,0.09,0,0.09,0.09,0,0.04,0.04,0,3.47,3.47,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,3.65,3.65,0,0,0,0,0.04,0.04,0,41,27.94
D,DREGION,,2,"2026/03/15 04:35:00",1,QLD1,0,35.22957,0,35.22957,0,0,5635.05,4,6481.29,0,846.24,0,,,103.38,,,,,,,,109,,,,,,,,145.89,,,,,,,,122.99,,,,,,,,312,,,,,,,,312,,,,,,-13.08632,11772.17327,1820,5669.10733,5652.74,,82,,,,3,,,,,,,,,,,,,,,,,,,0.09,0.09,0,0.09,0.09,0,0.04,0.04,0,3.47,3.47,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,3.65,3.65,0,0,0,0,0.04,0.04,0,234.92,0
D,DREGION,,2,"2026/03/15 04:35:00",1,SA1,0,37.36968,0,37.36968,0,0,1188.07,-1,979.7,0,-208.37,0,,,63,,,,,,,,71,,,,,,,,69,,,,,,,,83,,,,,,,,102,,,,,,,,98,,,,,,-9.72478,2952.69765,827,1200.85922,1188.37,,31,,,,1,,,,,,,,,,,,,,,,,,,0.09,0.09,0,0.09,0.09,0,0.04,0.04,0,3.47,3.47,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,3.65,3.65,0,0,0,0,0.04,0.04,0,56,0
D,DREGION,,2,"2026/03/15 04:35:00",1,TAS1,0,96.19,0,96.19,0,0,882.37,1,882.37,0,0,0,,,0,,,,,,,,94.39,,,,,,,,94.39,,,,,,,,6.49,,,,,,,,106.49,,,,,,,,106.49,,,,,,2.91786,1787.83097,0,878.44751,882.37,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,4.73,4.73,0,0.38,0.38,0,0.38,0.38,0,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/15 04:35:00",1,VIC1,0,36.08216,0,36.08216,0,0,4028.86,7,4740.72,0,711.86,0,,,43,,,,,,,,195.29,,,,,,,,76,,,,,,,,203,,,,,,,,160,,,,,,,,140,,,,,,-8.30558,8578.72044,846,4061.42905,4054.79,,63,,,,122,,,,,,,,,,,,,,,,,,,0.09,0.09,0,0.09,0.09,0,0.04,0.04,0,3.47,3.47,0,0.03,0.03,0,0.03,0.03,0,0.01,0.01,0,3.65,3.65,0,0,0,0,0.04,0.04,0,89,1
D,DREGION,,2,"2026/03/15 16:00:00",1,NSW1,0,85.75,0,85.75,0,0,6751.97,92,6995.48,11,232.51,0,,,42,,,,,,,,42,,,,,,,,42,,,,,,,,79,,,,,,,,70,,,,,,,,70,,,,,,50,16052.77428,172,6615.41428,6758.46,,43,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,7.82,7.82,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2,2,0,0,0,0,0.03,0.03,0,62,29.15
D,DREGION,,2,"2026/03/15 16:00:00",1,QLD1,0,85.46379,0,85.46379,0,0,6223.17,57,6311.95,0,88.78,0,,,147,,,,,,,,147,,,,,,,,145.88,,,,,,,,115,,,,,,,,181.31,,,,,,,,231,,,,,,0.71553,12056.57959,652,6170.02282,6222.96,,45,,,,58,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,7.82,7.82,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2,2,0,0,0,0,0.03,0.03,0,74,0
D,DREGION,,2,"2026/03/15 16:00:00",1,SA1,0,85.52237,0,85.52237,0,0,882.16,29,547.31,5,-339.85,0,,,53,,,,,,,,84,,,,,,,,64,,,,,,,,63,,,,,,,,79,,,,,,,,88,,,,,,11.45886,2630.36092,383,853.50806,889.35,,60,,,,11,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,7.82,7.82,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2,2,0,0,0,0,0.03,0.03,0,32.75,0
D,DREGION,,2,"2026/03/15 16:00:00",1,TAS1,0,106.18,0,106.18,0,0,923.25,7,923.25,0,0,0,,,3.77,,,,,,,,103.76,,,,,,,,103.76,,,,,,,,5.44,,,,,,,,105.44,,,,,,,,105.44,,,,,,14.37262,1726.24978,0,901.8739,923.25,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,4.73,4.73,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.98,0.98,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/15 16:00:00",1,VIC1,0,85,0,85,0,0,5024.97,72,5061.82,8.55,28.3,0,,,46.26,,,,,,,,135.34,,,,,,,,28,,,,,,,,121.23,,,,,,,,178,,,,,,,,119.31,,,,,,40.73793,10268.58565,355,4924.70413,5045.79,,62,,,,151,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,7.82,7.82,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2,2,0,0,0,0,0.03,0.03,0,122,1
D,DREGION,,2,"2026/03/15 10:25:00",1,NSW1,0,-7.5279,0,-7.5279,0,0,4119.25,-38,5247.8,1043,85.54,0,,,40.91,,,,,,,,42,,,,,,,,38.01,,,,,,,,10,,,,,,,,69,,,,,,,,69,,,,,,3.59545,16336.74718,1511,5264.10551,5172.08,,35,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,27,0
D,DREGION,,2,"2026/03/15 10:25:00",1,QLD1,0,-7.4986,0,-7.4986,0,0,4617.9,-17,5809.12,1100,91.22,0,,,166,,,,,,,,188.63,,,,,,,,118,,,,,,,,80.4,,,,,,,,123.07,,,,,,,,97.07,,,,,,-22.10458,12991.39417,1957,5696.668,5724.38,,25,,,,91,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,41.74,0
D,DREGION,,2,"2026/03/15 10:25:00",1,SA1,0,-7.50449,0,-7.50449,0,0,625.79,-13,387.84,141,-378.94,0,,,61,,,,,,,,106,,,,,,,,63,,,,,,,,51,,,,,,,,30,,,,,,,,35,,,,,,0.10508,2812.46498,827,817.45264,769.78,,12,,,,11,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,27,2.82
D,DREGION,,2,"2026/03/15 10:25:00",1,TAS1,0,73.3037,0,73.3037,0,0,790.14,-3,696.21,0,-93.92,0,,,0,,,,,,,,51.94,,,,,,,,51.94,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-2.60684,1705.312,0,795.74255,790.14,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.36,0.36,0,0,0,0,4.73,4.73,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.98,0.98,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 10:25:00",1,VIC1,0,-7.25,0,-7.25,0,0,2895.08,-12,3611.63,382.07,334.49,0,,,9,,,,,,,,19,,,,,,,,9,,,,,,,,103,,,,,,,,118,,,,,,,,139,,,,,,-0.81175,10102.7435,1454,3514.07593,3296.23,,98,,,,74.08,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,8.98,1
D,DREGION,,2,"2026/03/16 02:25:00",1,NSW1,0,69.6669,0,69.6669,0,0,6353.67,-11,5028.94,115,-1439.73,0,,,9,,,,,,,,9,,,,,,,,9,,,,,,,,104,,,,,,,,95,,,,,,,,94,,,,,,5.82818,11891.614,926,6533.21629,6518.46,,49,,,,88,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.98,5.98,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.72,0.72,0,0.01,0.01,0,0.03,0.03,0,67,5
D,DREGION,,2,"2026/03/16 02:25:00",1,QLD1,0,63.83012,0,63.83012,0,0,5665.8,-9,6205.3,3,536.5,0,,,178,,,,,,,,178,,,,,,,,178,,,,,,,,111,,,,,,,,216.03,,,,,,,,227,,,,,,-28.40532,11498.00156,1821,5720.11167,5675.55,,35,,,,34,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.98,5.98,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.72,0.72,0,0.01,0.01,0,0.03,0.03,0,124.68,1.9
D,DREGION,,2,"2026/03/16 02:25:00",1,SA1,0,65.73,0,65.73,0,0,1367.52,-8,838.85,16.72,-545.39,0,,,47,,,,,,,,53,,,,,,,,50,,,,,,,,66,,,,,,,,74,,,,,,,,72,,,,,,0.71846,2619.84695,542,1385.15549,1389.65,,22,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.98,5.98,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.72,0.72,0,0.01,0.01,0,0.03,0.03,0,20,3
D,DREGION,,2,"2026/03/16 02:25:00",1,TAS1,0,96.19,0,96.19,0,0,835.09,0,835.09,0,0,0,,,0,,,,,,,,93.75,,,,,,,,93.75,,,,,,,,5.28,,,,,,,,105.28,,,,,,,,105.28,,,,,,0.60787,1741.85072,0,834.48309,835.09,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,3.83482,3.83482,0,0.38,0.38,0,0.38,0.38,0,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/16 02:25:00",1,VIC1,0,58.14695,0,58.14695,0,0,4125.71,-13,5761.13,30,1605.42,0,,,72.13,,,,,,,,214.84,,,,,,,,130.27,,,,,,,,193.33,,,,,,,,248,,,,,,,,240.03,,,,,,4.31749,9477.13274,818,4261.28533,4250.57,,104,,,,98,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,5.98,5.98,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.72,0.72,0,0.01,0.01,0,0.03,0.03,0,174,6
D,DREGION,,2,"2026/03/15 08:40:00",1,NSW1,0,-4.27856,0,-4.27856,0,0,5297.24,-32,5778.43,824.4,-343.21,0,,,32,,,,,,,,32,,,,,,,,32,,,,,,,,75,,,,,,,,70,,,,,,,,69,,,,,,-25.74462,16165.66587,1395,6012.72698,6145.95,,0,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.69,4.69,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,32,0
D,DREGION,,2,"2026/03/15 08:40:00",1,QLD1,0,-3.99,0,-3.99,0,0,5267.11,-11,6806.79,984.96,554.73,0,,,166,,,,,,,,166,,,,,,,,166,,,,,,,,65.16,,,,,,,,116.3,,,,,,,,73,,,,,,-28.39931,13646.32277,2305,6513.20858,6265.36,,110,,,,161,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.69,4.69,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,12,0
D,DREGION,,2,"2026/03/15 08:40:00",1,SA1,0,-4.96515,0,-4.96515,0,0,973.44,-17,579.94,5,-398.51,0,,,59.32,,,,,,,,71,,,,,,,,70,,,,,,,,29,,,,,,,,77,,,,,,,,69.49,,,,,,-1.52719,2536.97651,827,1026.76522,982.84,,10,,,,1,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.69,4.69,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,28,2.88
D,DREGION,,2,"2026/03/15 08:40:00",1,TAS1,0,99.07863,0,99.07863,0,0,894.91,-3,694.47,0,-200.45,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-6.73554,1723.86922,0,904.65002,894.91,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.36,0.36,0,0.01,0.01,0,4.73,4.73,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.98,0.98,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 08:40:00",1,VIC1,0,-4.75,0,-4.75,0,0,3506.65,-34,4021.67,53,462.02,0,,,18,,,,,,,,149.45,,,,,,,,33.5,,,,,,,,122,,,,,,,,131,,,,,,,,141,,,,,,-13.56696,9858.50577,1454,3654.1337,3592.24,,55,,,,8,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,4.69,4.69,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,37.09,1
D,DREGION,,2,"2026/03/15 08:35:00",1,NSW1,0,-4.12337,0,-4.12337,0,0,5427.97,-36,5830.77,648.4,-245.6,0,,,30.3,,,,,,,,32,,,,,,,,32,,,,,,,,53,,,,,,,,43,,,,,,,,42,,,,,,0,16144.45675,1392,6018.23228,6095.41,,0,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.48,1.48,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,3.59,3.59,0,0,0,0,0.01,0.01,0,40,1.63
D,DREGION,,2,"2026/03/15 08:35:00",1,QLD1,0,-3.99,0,-3.99,0,0,5267.51,-14,6775.74,1156.31,351.92,0,,,166,,,,,,,,166,,,,,,,,166,,,,,,,,72,,,,,,,,143,,,,,,,,99.55,,,,,,0,13562.79608,2309,6488.2986,6434.14,,124,,,,159,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.48,1.48,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,3.59,3.59,0,0,0,0,0.01,0.01,0,12,0
D,DREGION,,2,"2026/03/15 08:35:00",1,SA1,0,-4.49943,0,-4.49943,0,0,1006.3,-20,585.18,20,-441.12,0,,,67,,,,,,,,72,,,,,,,,70,,,,,,,,34,,,,,,,,73.04,,,,,,,,75,,,,,,8.86832,2466.54022,647,1052.08748,1031.23,,30,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.48,1.48,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,3.59,3.59,0,0,0,0,0.01,0.01,0,28,4
D,DREGION,,2,"2026/03/15 08:35:00",1,TAS1,0,99.5749,0,99.5749,0,0,903.59,-3,689.82,0,-213.77,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,0.49306,1719.21754,0,906.09601,903.59,,50,,,,50,,,,,,,,,,,,,,,,,,,0.36,0.36,0,0.36,0.36,0,0.01,0.01,0,4.73,4.73,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.98,0.98,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 08:35:00",1,VIC1,0,-4.26,0,-4.26,0,0,3492.25,-33,4177.07,64,620.82,0,,,27,,,,,,,,149.35,,,,,,,,35.7,,,,,,,,125,,,,,,,,129,,,,,,,,139,,,,,,0,9884.46158,1454,3618.02048,3594.21,,6,,,,11,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.48,1.48,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,3.59,3.59,0,0,0,0,0.01,0.01,0,36.89,1
D,DREGION,,2,"2026/03/15 09:40:00",1,NSW1,0,-6.66,0,-6.66,0,0,4748.22,-32,5442.98,761,-66.24,0,,,5,,,,,,,,5,,,,,,,,5,,,,,,,,74,,,,,,,,77.81,,,,,,,,107.81,,,,,,11.96733,16195.23213,1392,5537.64652,5526.49,,53,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,69.39,0
D,DREGION,,2,"2026/03/15 09:40:00",1,QLD1,0,-6.38285,0,-6.38285,0,0,4769.51,-15,6175.55,1064.67,341.38,0,,,109,,,,,,,,210.65,,,,,,,,176.79,,,,,,,,29.21,,,,,,,,63,,,,,,,,63,,,,,,-26.434,13122.67811,2035,6054.29486,5844.89,,165,,,,83,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,12,0
D,DREGION,,2,"2026/03/15 09:40:00",1,SA1,0,-5.21995,0,-5.21995,0,0,682.83,-13,464.8,201,-419.03,0,,,20,,,,,,,,105,,,,,,,,65,,,,,,,,30,,,,,,,,75,,,,,,,,35,,,,,,-16.94087,2743.8028,827,919.89808,887.41,,10,,,,11,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,25,4.39
D,DREGION,,2,"2026/03/15 09:40:00",1,TAS1,0,88.18,0,88.18,0,0,831.14,-3,706.14,0,-125,0,,,0,,,,,,,,19.99,,,,,,,,19.99,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-6.29162,1693.18535,0,840.4328,831.14,,50,,,,50,,,,,,,,,,,,,,,,,,,0.36,0.36,0,0.36,0.36,0,0,0,0,3.81386,3.81386,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.98,0.98,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 09:40:00",1,VIC1,0,-6.50186,0,-6.50186,0,0,3063.47,-19,3754.24,368.97,321.8,0,,,4.04,,,,,,,,72,,,,,,,,21,,,,,,,,114,,,,,,,,129,,,,,,,,139,,,,,,-21.29387,9983.12427,1454,3301.58439,3453.78,,84,,,,76,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,7.63,7.63,0,0.01,0.01,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,2,0
D,DREGION,,2,"2026/03/15 07:45:00",1,NSW1,0,-4.70817,0,-4.70817,0,0,5889.52,-25,6400.37,369,141.85,0,,,32,,,,,,,,32,,,,,,,,32,,,,,,,,90,,,,,,,,125,,,,,,,,96.53,,,,,,-28.42184,15546.74379,1016,6351.56329,6279.93,,0,,,,6.26,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,1,1,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,2.15,2.15,0,0,0,0,0.01,0.01,0,99.78,13.49
D,DREGION,,2,"2026/03/15 07:45:00",1,QLD1,0,-4.91,0,-4.91,0,0,5540.22,-8,6477.68,973.54,-36.09,0,,,109,,,,,,,,109,,,,,,,,109,,,,,,,,14.9,,,,,,,,62.53,,,,,,,,46,,,,,,-1.50786,13436.1629,2065,6548.81273,6525.13,,97,,,,150,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,1,1,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,2.15,2.15,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 07:45:00",1,SA1,0,-4.80566,0,-4.80566,0,0,1156.25,-14,738.46,7,-424.8,0,,,85,,,,,,,,71,,,,,,,,69,,,,,,,,31,,,,,,,,37,,,,,,,,75,,,,,,6.28527,2652.57916,827,1197.53719,1168.52,,31,,,,1,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,1,1,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,2.15,2.15,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/15 07:45:00",1,TAS1,0,82.66382,0,82.66382,0,0,975.17,1,882.43,0,-92.74,0,,,0,,,,,,,,51.31,,,,,,,,51.31,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,1.16176,1728.82559,0,973.00476,975.17,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.36,0.36,0,0,0,0,4.73,4.73,0,0.38,0.38,0,0.38,0.38,0,0.02,0.02,0,0.98,0.98,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/15 07:45:00",1,VIC1,0,-4.55933,0,-4.55933,0,0,3876.31,-21,4367.55,3,488.24,0,,,68.55,,,,,,,,167.87,,,,,,,,65.06,,,,,,,,116,,,,,,,,139,,,,,,,,146,,,,,,-8.50232,9490.38795,1429,3972.12126,3917.72,,32,,,,20,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0,0,0,1,1,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,2.15,2.15,0,0,0,0,0.01,0.01,0,4,1
D,DREGION,,2,"2026/03/15 22:45:00",1,NSW1,0,82.48924,0,82.48924,0,0,7301.85,-35,6700.99,6,-606.86,0,,,72,,,,,,,,72,,,,,,,,72,,,,,,,,84,,,,,,,,75,,,,,,,,74,,,,,,-16.77214,11861.57196,945,7368.69799,7317.02,,24,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.05,0.05,0,0.03,0.03,0,0.99,0.99,0,0.03,0.03,0,0.03,0.03,0,0.02,0.02,0,3.99,3.99,0,0,0,0,0.03,0.03,0,67,6.28
