C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2026/03/09,04:05:02,0000000506989736,,0000000506989730
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH
D,DREGION,,2,"2026/03/08 17:45:00",1,SA1,0,66.84674,0,66.84674,0,0,939.21,29,931.4,6,-13.81,0,,,61.9,,,,,,,,73,,,,,,,,48,,,,,,,,73,,,,,,,,74,,,,,,,,98,,,,,,8.34621,3251.07135,319,918.41565,950.63,,34,,,,46.47,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,18.41,18.41,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/08 17:45:00",1,TAS1,0,108.21184,0,108.21184,0,0,1014.62,3,1014.62,0,0,0,,,3.49,,,,,,,,103.48,,,,,,,,103.48,,,,,,,,22.37,,,,,,,,122.37,,,,,,,,122.37,,,,,,6.648,1788.00595,0,1004.97662,1014.62,,50,,,,50,,,,,,,,,,,,,,,,,,,3,3,0,0.38,0.38,0,0.38,0.38,0,6.44391,6.44391,0,2.84154,2.84154,0,0.38,0.38,0,0.38,0.38,0,1.99,1.99,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/08 17:45:00",1,VIC1,0,72.50961,0,72.50961,0,0,4954.9,37,5652.19,4,693.29,0,,,18,,,,,,,,120,,,,,,,,65,,,,,,,,200,,,,,,,,331.25,,,,,,,,221.25,,,,,,18.49574,11568.34062,307,4994.27166,5046.9,,35,,,,89.53,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,18.41,18.41,0,0.03,0.03,0,0.1,0.1,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,173.14,1
D,DREGION,,2,"2026/03/08 04:40:00",1,NSW1,0,65.01,0,65.01,0,0,6441.95,6,5785.73,7,-663.22,0,,,29,,,,,,,,73,,,,,,,,73,,,,,,,,73,,,,,,,,65,,,,,,,,64,,,,,,-10.86917,13986.94049,884,6495.53162,6499.22,,42,,,,54,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1.44,1.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1.99,1.99,0,0,0,0,0.03,0.03,0,40,12.58
D,DREGION,,2,"2026/03/08 04:40:00",1,QLD1,0,69.04701,0,69.04701,0,0,6069.9,5,5849.87,58,-278.03,0,,,115,,,,,,,,125,,,,,,,,83.99,,,,,,,,117,,,,,,,,127,,,,,,,,207,,,,,,-11.89242,10948.4878,1835,6142.80993,6131.02,,87,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1.44,1.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1.99,1.99,0,0,0,0,0.03,0.03,0,139,0
D,DREGION,,2,"2026/03/08 04:40:00",1,SA1,0,-13.35646,0,-13.35646,0,0,1139.5,0,1264.2,0,124.7,0,,,65,,,,,,,,89,,,,,,,,67,,,,,,,,71,,,,,,,,71,,,,,,,,79,,,,,,-5.76036,3488.66505,816,1150.62024,1143.91,,21,,,,65.22,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1.44,1.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1.99,1.99,0,0,0,0,0.03,0.03,0,8,0
D,DREGION,,2,"2026/03/08 04:40:00",1,TAS1,0,59.27941,0,59.27941,0,0,867.19,1,778.41,0,-88.78,0,,,0,,,,,,,,64.88,,,,,,,,64.88,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-5.57769,1879.40585,0,871.76678,867.19,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,4.02,4.02,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.99,0.99,0,0,0,0,0.03,0.03,0,0,0
D,DREGION,,2,"2026/03/08 04:40:00",1,VIC1,0,-13.4,0,-13.4,0,0,3671.89,9,4858.12,102,1084.23,0,,,84.11,,,,,,,,90.6,,,,,,,,67,,,,,,,,216.46,,,,,,,,338.83,,,,,,,,251.83,,,,,,-8.08223,10685.44802,1528,3788.9446,3894.98,,10,,,,62,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1.44,1.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,1.99,1.99,0,0,0,0,0.03,0.03,0,197.94,2
D,DREGION,,2,"2026/03/08 07:05:00",1,NSW1,0,61.01,0,61.01,0,0,6816.86,-3,6815.1,21,-22.76,0,,,85,,,,,,,,70,,,,,,,,70,,,,,,,,149,,,,,,,,139,,,,,,,,138,,,,,,33.38366,15367.2298,844,6830.45506,6852.97,,10,,,,6.06,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.03,0.03,0,115,9.18
D,DREGION,,2,"2026/03/08 07:05:00",1,QLD1,0,64.5,0,64.5,0,0,6059.17,-13,5888.32,106,-276.85,0,,,110.35,,,,,,,,125,,,,,,,,105.78,,,,,,,,114,,,,,,,,162.05,,,,,,,,215,,,,,,12.69844,11302.84159,1838,6160.65505,6168.32,,72,,,,45,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.03,0.03,0,73.35,0
D,DREGION,,2,"2026/03/08 07:05:00",1,SA1,0,-13.93651,0,-13.93651,0,0,1134.72,-4,800.57,5,-339.14,0,,,24,,,,,,,,72,,,,,,,,25,,,,,,,,51,,,,,,,,104,,,,,,,,103,,,,,,-19.68929,3047.76728,824,1160.37487,1142.86,,1,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.03,0.03,0,50,4
D,DREGION,,2,"2026/03/08 07:05:00",1,TAS1,0,59.71941,0,59.71941,0,0,950.29,2,859.35,0,-90.94,0,,,0,,,,,,,,57.39,,,,,,,,57.39,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-0.3304,1843.35177,0,948.6178,950.29,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,4.02,4.02,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.03,0.03,0,0,0
D,DREGION,,2,"2026/03/08 07:05:00",1,VIC1,0,-13.4,0,-13.4,0,0,3955.91,-19,4747.86,0,791.95,0,,,67,,,,,,,,103.94,,,,,,,,73,,,,,,,,162.06,,,,,,,,188,,,,,,,,137.05,,,,,,-23.72054,10999.48511,1304,4040.69371,3996.77,,77,,,,128,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.99,0.99,0,0,0,0,0.03,0.03,0,140,2
D,DREGION,,2,"2026/03/09 00:35:00",1,NSW1,0,68.40176,0,68.40176,0,0,6718.21,-33,5906.13,158,-970.08,0,,,92,,,,,,,,72,,,,,,,,72,,,,,,,,84,,,,,,,,74,,,,,,,,66,,,,,,-11.36688,13118.20808,882,6949.20293,6900.62,,0,,,,46,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,2.64,2.64,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,13.35,13.49
D,DREGION,,2,"2026/03/09 00:35:00",1,QLD1,0,64.73,0,64.73,0,0,6037.21,-25,6793.19,373,382.98,0,,,101.85,,,,,,,,125,,,,,,,,125,,,,,,,,50.07,,,,,,,,137,,,,,,,,234.79,,,,,,-14.86786,11740.74717,1834,6261.69298,6412.7,,175,,,,0,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,2.64,2.64,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,70,0
D,DREGION,,2,"2026/03/09 00:35:00",1,SA1,0,64.44,0,64.44,0,0,1259.54,0,868.11,0,-391.43,0,,,23,,,,,,,,70,,,,,,,,68,,,,,,,,19,,,,,,,,60,,,,,,,,79,,,,,,-3.82737,2992.77059,794,1265.89146,1261.63,,11,,,,0,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,2.64,2.64,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,15,0
D,DREGION,,2,"2026/03/09 00:35:00",1,TAS1,0,106.60955,0,106.60955,0,0,884.66,-1,884.66,0,0,0,,,3.69,,,,,,,,103.68,,,,,,,,103.68,,,,,,,,40.92,,,,,,,,140.91,,,,,,,,140.91,,,,,,-1.56544,1826.66295,0,887.22681,884.66,,50,,,,50,,,,,,,,,,,,,,,,,,,1.06708,1.06708,0,0.38,0.38,0,0.38,0.38,0,4.29792,4.29792,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.99,0.99,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/09 00:35:00",1,VIC1,0,59.56307,0,59.56307,0,0,4351.87,-21,5406.5,0,1054.62,0,,,72,,,,,,,,173.56,,,,,,,,83.73,,,,,,,,175,,,,,,,,212.79,,,,,,,,104,,,,,,-6.0896,9139.49737,940,4414.55517,4398.98,,30,,,,174,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,2.64,2.64,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,128,0
D,DREGION,,2,"2026/03/09 00:15:00",1,NSW1,0,70.03735,0,70.03735,0,0,6907.14,-23,5930.42,158,-1134.73,0,,,28,,,,,,,,72,,,,,,,,72,,,,,,,,105,,,,,,,,159,,,,,,,,157,,,,,,-21.56029,13121.55884,883,7151.10909,7097.28,,9,,,,43,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.72,0.72,0,0,0,0,0.01,0.01,0,131,12.76
D,DREGION,,2,"2026/03/09 00:15:00",1,QLD1,0,64.91,0,64.91,0,0,6215.02,-25,6949.5,211.73,522.75,0,,,115,,,,,,,,125,,,,,,,,116.11,,,,,,,,50.16,,,,,,,,128.61,,,,,,,,134.61,,,,,,-7.47304,11812.8393,1835,6384.36049,6431.5,,165,,,,0,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.72,0.72,0,0,0,0,0.01,0.01,0,14.17,0
D,DREGION,,2,"2026/03/09 00:15:00",1,SA1,0,64.44,0,64.44,0,0,1218.39,2,870.18,0,-348.21,0,,,67,,,,,,,,90,,,,,,,,68,,,,,,,,23,,,,,,,,35,,,,,,,,95,,,,,,4.93573,2944.14778,787,1214.43285,1219.78,,11,,,,50,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.72,0.72,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/09 00:15:00",1,TAS1,0,106.60955,0,106.60955,0,0,892.77,-2,892.77,0,0,0,,,3.82,,,,,,,,103.81,,,,,,,,103.81,,,,,,,,42.73,,,,,,,,142.72,,,,,,,,142.72,,,,,,-5.81201,1827.57868,0,900.578,892.77,,50,,,,50,,,,,,,,,,,,,,,,,,,1.06708,1.06708,0,0.38,0.38,0,0.38,0.38,0,4.29792,4.29792,0,3,3,0,0.38,0.38,0,0.38,0.38,0,0.99,0.99,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/09 00:15:00",1,VIC1,0,60.50989,0,60.50989,0,0,4388.08,-28,5435.92,0,1047.84,0,,,84.31,,,,,,,,151.76,,,,,,,,89,,,,,,,,149,,,,,,,,159,,,,,,,,95,,,,,,-5.1848,9262.92225,928,4464.97443,4437.46,,25,,,,127,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.72,0.72,0,0,0,0,0.01,0.01,0,52,0
D,DREGION,,2,"2026/03/09 00:55:00",1,NSW1,0,68.17721,0,68.17721,0,0,6625.97,-33,5855.02,132,-902.95,0,,,92,,,,,,,,72,,,,,,,,72,,,,,,,,99,,,,,,,,143,,,,,,,,139,,,,,,2.21948,13065.18205,855,6830.79386,6779.36,,0,,,,46,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0,0,0,4.5,4.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,113,0
D,DREGION,,2,"2026/03/09 00:55:00",1,QLD1,0,64.93001,0,64.93001,0,0,6100.39,-11,6735.55,278.59,356.57,0,,,66.26,,,,,,,,125,,,,,,,,125,,,,,,,,47,,,,,,,,132,,,,,,,,142.62,,,,,,10.60279,11657.19747,1835,6379.15481,6381.03,,205,,,,132,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0,0,0,4.5,4.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/09 00:55:00",1,SA1,0,64.03959,0,64.03959,0,0,1253.66,-3,895.05,0,-358.6,0,,,22,,,,,,,,70,,,,,,,,68,,,,,,,,29,,,,,,,,44.62,,,,,,,,92,,,,,,-1.22213,3010.05414,799,1259.98166,1255.36,,11,,,,1,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0,0,0,4.5,4.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/09 00:55:00",1,TAS1,0,106.60955,0,106.60955,0,0,884.51,-1,884.51,0,0,0,,,4.06,,,,,,,,104.06,,,,,,,,104.06,,,,,,,,39.62,,,,,,,,139.62,,,,,,,,139.62,,,,,,3.02703,1829.81101,0,882.48193,884.51,,50,,,,50,,,,,,,,,,,,,,,,,,,1.06708,1.06708,0,0.38,0.38,0,0.38,0.38,0,4.29792,4.29792,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.99,0.99,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/09 00:55:00",1,VIC1,0,59.65788,0,59.65788,0,0,4245.76,-17,5217.13,0,971.36,0,,,75,,,,,,,,175.47,,,,,,,,86.34,,,,,,,,168,,,,,,,,166,,,,,,,,112,,,,,,-3.73728,9101.12573,942,4307.35147,4287.01,,35,,,,41,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.01,0.01,0,0,0,0,4.5,4.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,86.71,12.8
D,DREGION,,2,"2026/03/08 17:15:00",1,NSW1,0,78,0,78,0,0,8289.74,38,8475.58,14,171.84,0,,,89,,,,,,,,69,,,,,,,,69,,,,,,,,81.06,,,,,,,,73,,,,,,,,74,,,,,,0,14798.94492,182,8278.25839,8308.29,,45,,,,6,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,8,8,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,67,0
D,DREGION,,2,"2026/03/08 17:15:00",1,QLD1,0,83.55769,0,83.55769,0,0,7733.18,37,7588.34,0,-144.84,0,,,132.17,,,,,,,,125,,,,,,,,56.87,,,,,,,,115,,,,,,,,127,,,,,,,,208,,,,,,0,12442.06648,1835,7730.19461,7735.64,,92,,,,61,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,8,8,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,64.82,0
D,DREGION,,2,"2026/03/08 17:15:00",1,SA1,0,-12.5,0,-12.5,0,0,751.18,32,505.95,26.35,-271.58,0,,,41,,,,,,,,65,,,,,,,,61,,,,,,,,68,,,,,,,,71,,,,,,,,98,,,,,,0,3376.18925,231,738.56104,780.48,,21,,,,24,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,8,8,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/08 17:15:00",1,TAS1,0,69.94614,0,69.94614,0,0,979.59,5,873.42,0,-106.17,0,,,0,,,,,,,,47.37,,,,,,,,47.37,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,5.53414,1801.41732,0,969.05603,979.59,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,5.02,5.02,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.99,0.99,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/08 17:15:00",1,VIC1,0,-4.26,0,-4.26,0,0,4632.98,49,5063.07,44,386.08,0,,,4,,,,,,,,109.65,,,,,,,,63,,,,,,,,201,,,,,,,,295.92,,,,,,,,186.92,,,,,,0,12083.05369,273,4634.55188,4702.37,,25,,,,79,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.03,0.03,0,0.01,0.01,0,8,8,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0.01,0.01,0,168,19
D,DREGION,,2,"2026/03/09 02:50:00",1,NSW1,0,67.68054,0,67.68054,0,0,6390.08,0,5427.54,64,-1026.54,0,,,93,,,,,,,,73,,,,,,,,73,,,,,,,,35,,,,,,,,94,,,,,,,,93,,,,,,6.92154,13063.43974,792,6480.70732,6483.04,,4,,,,33,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.5,1.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.01,0.01,0,67,13.69
D,DREGION,,2,"2026/03/09 02:50:00",1,QLD1,0,63.37164,0,63.37164,0,0,5870.14,-3,6744.98,424,450.84,0,,,100.5,,,,,,,,125,,,,,,,,125,,,,,,,,109.18,,,,,,,,132,,,,,,,,199.04,,,,,,8.67183,11787.12585,1645,6165.10091,6298.44,,205,,,,73,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.5,1.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.01,0.01,0,31.59,0
D,DREGION,,2,"2026/03/09 02:50:00",1,SA1,0,64.44,0,64.44,0,0,1135.32,-3,696.63,10,-448.69,0,,,24,,,,,,,,71,,,,,,,,69,,,,,,,,17,,,,,,,,60,,,,,,,,79,,,,,,-1.99301,2476.37152,817,1145.08234,1148.12,,1,,,,50,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.5,1.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.01,0.01,0,15,0
D,DREGION,,2,"2026/03/09 02:50:00",1,TAS1,0,106.04,0,106.04,0,0,881.87,1,881.87,0,0,0,,,3.95,,,,,,,,103.95,,,,,,,,103.95,,,,,,,,17.9,,,,,,,,117.9,,,,,,,,117.9,,,,,,0.53054,1904.66117,0,880.33887,881.87,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,4.02,4.02,0,3,3,0,0.38,0.38,0,0.38,0.38,0,1.03,1.03,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/09 02:50:00",1,VIC1,0,58.94218,0,58.94218,0,0,4070.7,3,5182.88,0,1112.18,0,,,78,,,,,,,,175.37,,,,,,,,90.04,,,,,,,,169,,,,,,,,203.04,,,,,,,,118,,,,,,1.06528,8881.91228,942,4104.25612,4122.44,,0,,,,64,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.5,1.5,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.01,0.01,0,117,0
D,DREGION,,2,"2026/03/08 18:55:00",1,NSW1,0,86,0,86,0,0,8434.29,-12,7296.32,0,-1137.97,0,,,25,,,,,,,,5,,,,,,,,5,,,,,,,,92.45,,,,,,,,117,,,,,,,,112,,,,,,14.63101,13222.24897,690,8480.55891,8469.87,,109,,,,6,,,,,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0.04,0,0.01,0.01,0,4.49,4.49,0,0.03,0.03,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,102.28,0
D,DREGION,,2,"2026/03/08 18:55:00",1,QLD1,0,86.1,0,86.1,0,0,7848.58,-25,8101.55,0,252.97,0,,,57.95,,,,,,,,126.03,,,,,,,,177.86,,,,,,,,115,,,,,,,,157.54,,,,,,,,226.54,,,,,,0,12414.23092,1835,7888.78059,7846.55,,74,,,,11,,,,,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0.04,0,0.01,0.01,0,4.49,4.49,0,0.03,0.03,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,70,0
D,DREGION,,2,"2026/03/08 18:55:00",1,SA1,0,64.44,0,64.44,0,0,1360.66,13,1114.12,0,-246.54,0,,,46,,,,,,,,71,,,,,,,,51,,,,,,,,74,,,,,,,,94,,,,,,,,98,,,,,,-8.33333,3262.82761,749,1360.09123,1361.12,,34,,,,70,,,,,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0.04,0,0.01,0.01,0,4.49,4.49,0,0.03,0.03,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,28,0
D,DREGION,,2,"2026/03/08 18:55:00",1,TAS1,0,108.08934,0,108.08934,0,0,1052.86,0,1052.86,0,0,0,,,5.26,,,,,,,,105.26,,,,,,,,105.26,,,,,,,,20.88,,,,,,,,120.88,,,,,,,,120.88,,,,,,6.65659,1766.18505,0,1046.20166,1052.86,,50,,,,50,,,,,,,,,,,,,,,,,,,2.85222,2.85222,0,0.38,0.38,0,0.38,0.38,0,5.02,5.02,0,2.84154,2.84154,0,0.38,0.38,0,0.38,0.38,0,1.99,1.99,0,0,0,0,0,0,0,0,0
D,DREGION,,2,"2026/03/08 18:55:00",1,VIC1,0,55.96,0,55.96,0,0,5152.26,-6,6397.27,0,1245.01,0,,,48,,,,,,,,216,,,,,,,,70,,,,,,,,184,,,,,,,,237,,,,,,,,169,,,,,,50,10648.28767,708,5204.73945,5231.73,,104,,,,133,,,,,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0.04,0,0.01,0.01,0,4.49,4.49,0,0.03,0.03,0,0.04,0.04,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.01,0,129,0
D,DREGION,,2,"2026/03/08 19:45:00",1,NSW1,0,78.31298,0,78.31298,0,0,8237.78,-24,6995.44,0,-1242.34,0,,,20,,,,,,,,5,,,,,,,,5,,,,,,,,83,,,,,,,,74,,,,,,,,74,,,,,,-14.36894,13423.35098,692,8321.70122,8276.22,,109,,,,6,,,,,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0.04,0,0.01,0.01,0,4.49,4.49,0,0.03,0.03,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,67,0
